,SODAR-100,confidence,fill_method,data_quality
2022-01-04 14:20:00,8.04,1.0,original,original
2022-01-04 14:30:00,7.86,1.0,original,original
2022-01-04 14:40:00,7.3,1.0,original,original
2022-01-04 14:50:00,7.32,1.0,original,original
2022-01-04 15:00:00,8.25,1.0,original,original
2022-01-04 15:10:00,7.53,1.0,original,original
2022-01-04 15:20:00,7.59,1.0,original,original
2022-01-04 15:30:00,8.26,1.0,original,original
2022-01-04 15:40:00,9.08,1.0,original,original
2022-01-04 15:50:00,8.63,1.0,original,original
2022-01-04 16:00:00,8.94,1.0,original,original
2022-01-04 16:10:00,8.43,1.0,original,original
2022-01-04 16:20:00,7.4,1.0,original,original
2022-01-04 16:30:00,6.99,1.0,original,original
2022-01-04 16:40:00,7.21,1.0,original,original
2022-01-04 16:50:00,7.58,1.0,original,original
2022-01-04 17:00:00,7.68,1.0,original,original
2022-01-04 17:10:00,7.15,1.0,original,original
2022-01-04 17:20:00,6.62,1.0,original,original
2022-01-04 17:30:00,6.78,1.0,original,original
2022-01-04 17:40:00,6.97,1.0,original,original
2022-01-04 17:50:00,6.42,1.0,original,original
2022-01-04 18:00:00,6.65,1.0,original,original
2022-01-04 18:10:00,6.91,1.0,original,original
2022-01-04 18:20:00,7.89,1.0,original,original
2022-01-04 18:30:00,7.18,1.0,original,original
2022-01-04 18:40:00,7.97,1.0,original,original
2022-01-04 18:50:00,7.53,1.0,original,original
2022-01-04 19:00:00,7.87,1.0,original,original
2022-01-04 19:10:00,9.07,1.0,original,original
2022-01-04 19:20:00,8.47,1.0,original,original
2022-01-04 19:30:00,7.55,1.0,original,original
2022-01-04 19:40:00,7.88,1.0,original,original
2022-01-04 19:50:00,7.59,1.0,original,original
2022-01-04 20:00:00,7.39,1.0,original,original
2022-01-04 20:10:00,7.43,1.0,original,original
2022-01-04 20:20:00,6.74,1.0,original,original
2022-01-04 20:30:00,6.33,1.0,original,original
2022-01-04 20:40:00,6.37,1.0,original,original
2022-01-04 20:50:00,6.55,1.0,original,original
2022-01-04 21:00:00,6.75,1.0,original,original
2022-01-04 21:10:00,6.86,1.0,original,original
2022-01-04 21:20:00,6.84,1.0,original,original
2022-01-04 21:30:00,7.2,1.0,original,original
2022-01-04 21:40:00,7.67,1.0,original,original
2022-01-04 21:50:00,7.45,1.0,original,original
2022-01-04 22:00:00,8.49,1.0,original,original
2022-01-04 22:10:00,7.55,1.0,original,original
2022-01-04 22:20:00,8.2,1.0,original,original
2022-01-04 22:30:00,8.45,1.0,original,original
2022-01-04 22:40:00,7.43,1.0,original,original
2022-01-04 22:50:00,6.98,1.0,original,original
2022-01-04 23:00:00,7.36,1.0,original,original
2022-01-04 23:10:00,7.55,1.0,original,original
2022-01-04 23:20:00,6.55,1.0,original,original
2022-01-04 23:30:00,6.72,1.0,original,original
2022-01-04 23:40:00,6.69,1.0,original,original
2022-01-04 23:50:00,6.94,1.0,original,original
2022-01-05 00:00:00,7.54,1.0,original,original
2022-01-05 00:10:00,7.6,1.0,original,original
2022-01-05 00:20:00,8.1,1.0,original,original
2022-01-05 00:30:00,9.49,1.0,original,original
2022-01-05 00:40:00,7.99,1.0,original,original
2022-01-05 00:50:00,5.78,1.0,original,original
2022-01-05 01:00:00,4.18,1.0,original,original
2022-01-05 01:10:00,6.18,1.0,original,original
2022-01-05 01:20:00,6.54,1.0,original,original
2022-01-05 01:30:00,8.28,0.9875,interpolation,original
2022-01-05 01:40:00,10.02,0.9875,interpolation,original
2022-01-05 01:50:00,9.4,1.0,original,original
2022-01-05 02:00:00,8.23,1.0,original,original
2022-01-05 02:10:00,7.08,1.0,original,original
2022-01-05 02:20:00,6.42,1.0,original,original
2022-01-05 02:30:00,5.87,1.0,original,original
2022-01-05 02:40:00,6.35,1.0,original,original
2022-01-05 02:50:00,8.48,1.0,original,original
2022-01-05 03:00:00,6.88,1.0,original,original
2022-01-05 03:10:00,6.3549999999999995,0.9375,interpolation,original
2022-01-05 03:20:00,5.83,0.9375,interpolation,original
2022-01-05 03:30:00,5.305,0.9375,interpolation,original
2022-01-05 03:40:00,4.779999999999999,0.9375,interpolation,original
2022-01-05 03:50:00,4.255,0.9375,interpolation,original
2022-01-05 04:00:00,3.73,0.9375,interpolation,original
2022-01-05 04:10:00,2.84,1.0,original,original
2022-01-05 04:20:00,4.65,1.0,original,original
2022-01-05 04:30:00,4.52,1.0,original,original
2022-01-05 04:40:00,4.574999999999999,0.9375,interpolation,original
2022-01-05 04:50:00,4.63,0.9375,interpolation,original
2022-01-05 05:00:00,4.685,0.9375,interpolation,original
2022-01-05 05:10:00,4.739999999999999,0.9375,interpolation,original
2022-01-05 05:20:00,4.795,0.9375,interpolation,original
2022-01-05 05:30:00,4.85,0.9375,interpolation,original
2022-01-05 05:40:00,5.21,1.0,original,original
2022-01-05 05:50:00,6.11,1.0,original,original
2022-01-05 06:00:00,7.93,1.0,original,original
2022-01-05 06:10:00,8.87,1.0,original,original
2022-01-05 06:20:00,8.365,0.9875,interpolation,original
2022-01-05 06:30:00,7.86,0.9875,interpolation,original
2022-01-05 06:40:00,7.71,1.0,original,original
2022-01-05 06:50:00,7.87,1.0,original,original
2022-01-05 07:00:00,9.82,1.0,original,original
2022-01-05 07:10:00,10.76,1.0,original,original
2022-01-05 07:20:00,9.22,1.0,original,original
2022-01-05 07:30:00,8.36,1.0,original,original
2022-01-05 07:40:00,8.98,1.0,original,original
2022-01-05 07:50:00,9.8,1.0,original,original
2022-01-05 08:00:00,10.57,1.0,original,original
2022-01-05 08:10:00,9.53,1.0,original,original
2022-01-05 08:20:00,8.62,1.0,original,original
2022-01-05 08:30:00,7.62,1.0,original,original
2022-01-05 08:40:00,6.98,1.0,original,original
2022-01-05 08:50:00,6.5,1.0,original,original
2022-01-05 09:00:00,6.14,1.0,original,original
2022-01-05 09:10:00,4.65,1.0,original,original
2022-01-05 09:20:00,4.07,1.0,original,original
2022-01-05 09:30:00,3.97,1.0,original,original
2022-01-05 09:40:00,4.36,1.0,original,original
2022-01-05 09:50:00,4.59,1.0,original,original
2022-01-05 10:00:00,4.44,1.0,original,original
2022-01-05 10:10:00,3.79,1.0,original,original
2022-01-05 10:20:00,3.15,1.0,original,original
2022-01-05 10:30:00,2.39,1.0,original,original
2022-01-05 10:40:00,2.53,1.0,original,original
2022-01-05 10:50:00,2.95,1.0,original,original
2022-01-05 11:00:00,2.4,1.0,original,original
2022-01-05 11:10:00,2.45,1.0,original,original
2022-01-05 11:20:00,2.96,1.0,original,original
2022-01-05 11:30:00,3.2,1.0,original,original
2022-01-05 11:40:00,4.2,1.0,original,original
2022-01-05 11:50:00,5.14,1.0,original,original
2022-01-05 12:00:00,3.38,1.0,original,original
2022-01-05 12:10:00,4.72,1.0,original,original
2022-01-05 12:20:00,4.46,1.0,original,original
2022-01-05 12:30:00,4.97,1.0,original,original
2022-01-05 12:40:00,5.02,1.0,original,original
2022-01-05 12:50:00,6.08,1.0,original,original
2022-01-05 13:00:00,5.65,1.0,original,original
2022-01-05 13:10:00,4.87,1.0,original,original
2022-01-05 13:20:00,5.29,1.0,original,original
2022-01-05 13:30:00,5.37,1.0,original,original
2022-01-05 13:40:00,5.61,1.0,original,original
2022-01-05 13:50:00,4.79,1.0,original,original
2022-01-05 14:00:00,4.79,1.0,original,original
2022-01-05 14:10:00,5.33,1.0,original,original
2022-01-05 14:20:00,5.42,1.0,original,original
2022-01-05 14:30:00,6.49,1.0,original,original
2022-01-05 14:40:00,5.46,1.0,original,original
2022-01-05 14:50:00,6.3,1.0,original,original
2022-01-05 15:00:00,6.5,1.0,original,original
2022-01-05 15:10:00,6.29,1.0,original,original
2022-01-05 15:20:00,7.34,1.0,original,original
2022-01-05 15:30:00,7.04,1.0,original,original
2022-01-05 15:40:00,6.84,1.0,original,original
2022-01-05 15:50:00,7.44,1.0,original,original
2022-01-05 16:00:00,7.17,1.0,original,original
2022-01-05 16:10:00,7.38,1.0,original,original
2022-01-05 16:20:00,7.48,1.0,original,original
2022-01-05 16:30:00,8.18,1.0,original,original
2022-01-05 16:40:00,8.63,1.0,original,original
2022-01-05 16:50:00,8.55,1.0,original,original
2022-01-05 17:00:00,8.69,1.0,original,original
2022-01-05 17:10:00,8.64,1.0,original,original
2022-01-05 17:20:00,8.43,1.0,original,original
2022-01-05 17:30:00,7.64,1.0,original,original
2022-01-05 17:40:00,7.91,1.0,original,original
2022-01-05 17:50:00,6.04,1.0,original,original
2022-01-05 18:00:00,5.54,1.0,original,original
2022-01-05 18:10:00,6.52,1.0,original,original
2022-01-05 18:20:00,5.86,1.0,original,original
2022-01-05 18:30:00,5.91,1.0,original,original
2022-01-05 18:40:00,5.63,1.0,original,original
2022-01-05 18:50:00,5.01,1.0,original,original
2022-01-05 19:00:00,5.24,1.0,original,original
2022-01-05 19:10:00,5.73,1.0,original,original
2022-01-05 19:20:00,5.43,1.0,original,original
2022-01-05 19:30:00,6.23,1.0,original,original
2022-01-05 19:40:00,6.1,1.0,original,original
2022-01-05 19:50:00,7.21,1.0,original,original
2022-01-05 20:00:00,6.7,1.0,original,original
2022-01-05 20:10:00,7.5,1.0,original,original
2022-01-05 20:20:00,6.56,1.0,original,original
2022-01-05 20:30:00,7.49,1.0,original,original
2022-01-05 20:40:00,7.34,1.0,original,original
2022-01-05 20:50:00,7.49,1.0,original,original
2022-01-05 21:00:00,7.54,1.0,original,original
2022-01-05 21:10:00,7.93,1.0,original,original
2022-01-05 21:20:00,7.775,0.9875,interpolation,original
2022-01-05 21:30:00,7.62,0.9875,interpolation,original
2022-01-05 21:40:00,7.66,1.0,original,original
2022-01-05 21:50:00,6.86,1.0,original,original
2022-01-05 22:00:00,6.92,1.0,original,original
2022-01-05 22:10:00,6.55,1.0,original,original
2022-01-05 22:20:00,5.68,1.0,original,original
2022-01-05 22:30:00,6.28,1.0,original,original
2022-01-05 22:40:00,6.24,1.0,original,original
2022-01-05 22:50:00,4.49,1.0,original,original
2022-01-05 23:00:00,5.17,1.0,original,original
2022-01-05 23:10:00,5.62,1.0,original,original
2022-01-05 23:20:00,5.23,1.0,original,original
2022-01-05 23:30:00,5.63,1.0,original,original
2022-01-05 23:40:00,5.71,1.0,original,original
2022-01-05 23:50:00,4.79,1.0,original,original
2022-01-06 00:00:00,4.94,1.0,original,original
2022-01-06 00:10:00,4.4,1.0,original,original
2022-01-06 00:20:00,4.1,1.0,original,original
2022-01-06 00:30:00,4.21,1.0,original,original
2022-01-06 00:40:00,4.89,1.0,original,original
2022-01-06 00:50:00,5.07,1.0,original,original
2022-01-06 01:00:00,4.49,1.0,original,original
2022-01-06 01:10:00,4.965,0.9875,interpolation,original
2022-01-06 01:20:00,5.44,0.9875,interpolation,original
2022-01-06 01:30:00,5.95,1.0,original,original
2022-01-06 01:40:00,6.31,1.0,original,original
2022-01-06 01:50:00,6.53,1.0,original,original
2022-01-06 02:00:00,5.95,1.0,original,original
2022-01-06 02:10:00,5.77,1.0,original,original
2022-01-06 02:20:00,6.43,1.0,original,original
2022-01-06 02:30:00,6.82,1.0,original,original
2022-01-06 02:40:00,6.36,1.0,original,original
2022-01-06 02:50:00,5.58,1.0,original,original
2022-01-06 03:00:00,5.39,1.0,original,original
2022-01-06 03:10:00,5.54,1.0,original,original
2022-01-06 03:20:00,4.95,1.0,original,original
2022-01-06 03:30:00,4.99,1.0,original,original
2022-01-06 03:40:00,5.95,1.0,original,original
2022-01-06 03:50:00,5.89,1.0,original,original
2022-01-06 04:00:00,6.21,1.0,original,original
2022-01-06 04:10:00,6.58,1.0,original,original
2022-01-06 04:20:00,6.31,1.0,original,original
2022-01-06 04:30:00,5.66,1.0,original,original
2022-01-06 04:40:00,5.43,1.0,original,original
2022-01-06 04:50:00,5.37,1.0,original,original
2022-01-06 05:00:00,5.51,1.0,original,original
2022-01-06 05:10:00,5.67,1.0,original,original
2022-01-06 05:20:00,5.15,1.0,original,original
2022-01-06 05:30:00,4.82,1.0,original,original
2022-01-06 05:40:00,4.8,1.0,original,original
2022-01-06 05:50:00,4.87,1.0,original,original
2022-01-06 06:00:00,5.46,1.0,original,original
2022-01-06 06:10:00,5.81,1.0,original,original
2022-01-06 06:20:00,5.91,1.0,original,original
2022-01-06 06:30:00,5.55,1.0,original,original
2022-01-06 06:40:00,3.73,1.0,original,original
2022-01-06 06:50:00,3.75,1.0,original,original
2022-01-06 07:00:00,4.44,1.0,original,original
2022-01-06 07:10:00,4.66,1.0,original,original
2022-01-06 07:20:00,4.39,1.0,original,original
2022-01-06 07:30:00,4.58,1.0,original,original
2022-01-06 07:40:00,4.16,1.0,original,original
2022-01-06 07:50:00,4.5,1.0,original,original
2022-01-06 08:00:00,4.26,1.0,original,original
2022-01-06 08:10:00,4.75,1.0,original,original
2022-01-06 08:20:00,3.95,1.0,original,original
2022-01-06 08:30:00,4.52,1.0,original,original
2022-01-06 08:40:00,5.5,1.0,original,original
2022-01-06 08:50:00,4.68,1.0,original,original
2022-01-06 09:00:00,5.0,1.0,original,original
2022-01-06 09:10:00,5.35,1.0,original,original
2022-01-06 09:20:00,6.64,1.0,original,original
2022-01-06 09:30:00,7.3,1.0,original,original
2022-01-06 09:40:00,6.61,1.0,original,original
2022-01-06 09:50:00,7.44,1.0,original,original
2022-01-06 10:00:00,7.73,1.0,original,original
2022-01-06 10:10:00,6.81,1.0,original,original
2022-01-06 10:20:00,6.31,1.0,original,original
2022-01-06 10:30:00,5.32,1.0,original,original
2022-01-06 10:40:00,5.73,1.0,original,original
2022-01-06 10:50:00,6.86,1.0,original,original
2022-01-06 11:00:00,8.86,1.0,original,original
2022-01-06 11:10:00,8.29,1.0,original,original
2022-01-06 11:20:00,8.73,1.0,original,original
2022-01-06 11:30:00,8.1,1.0,original,original
2022-01-06 11:40:00,8.39,1.0,original,original
2022-01-06 11:50:00,8.28,1.0,original,original
2022-01-06 12:00:00,10.08,1.0,original,original
2022-01-06 12:10:00,9.9,1.0,original,original
2022-01-06 12:20:00,10.28,1.0,original,original
2022-01-06 12:30:00,10.24,1.0,original,original
2022-01-06 12:40:00,8.69,1.0,original,original
2022-01-06 12:50:00,8.66,1.0,original,original
2022-01-06 13:00:00,8.83,1.0,original,original
2022-01-06 13:10:00,9.37,1.0,original,original
2022-01-06 13:20:00,7.98,1.0,original,original
2022-01-06 13:30:00,8.05,1.0,original,original
2022-01-06 13:40:00,7.37,1.0,original,original
2022-01-06 13:50:00,7.83,1.0,original,original
2022-01-06 14:00:00,8.14,1.0,original,original
2022-01-06 14:10:00,7.41,1.0,original,original
2022-01-06 14:20:00,6.98,1.0,original,original
2022-01-06 14:30:00,7.8,1.0,original,original
2022-01-06 14:40:00,8.89,1.0,original,original
2022-01-06 14:50:00,7.97,1.0,original,original
2022-01-06 15:00:00,8.11,1.0,original,original
2022-01-06 15:10:00,7.81,1.0,original,original
2022-01-06 15:20:00,8.44,1.0,original,original
2022-01-06 15:30:00,9.13,1.0,original,original
2022-01-06 15:40:00,9.26,1.0,original,original
2022-01-06 15:50:00,7.67,1.0,original,original
2022-01-06 16:00:00,8.67,1.0,original,original
2022-01-06 16:10:00,8.1,1.0,original,original
2022-01-06 16:20:00,9.15,1.0,original,original
2022-01-06 16:30:00,8.24,1.0,original,original
2022-01-06 16:40:00,9.13,1.0,original,original
2022-01-06 16:50:00,7.88,1.0,original,original
2022-01-06 17:00:00,9.1,1.0,original,original
2022-01-06 17:10:00,9.62,1.0,original,original
2022-01-06 17:20:00,7.69,1.0,original,original
2022-01-06 17:30:00,8.75,1.0,original,original
2022-01-06 17:40:00,7.55,1.0,original,original
2022-01-06 17:50:00,6.87,1.0,original,original
2022-01-06 18:00:00,7.78,1.0,original,original
2022-01-06 18:10:00,8.81,1.0,original,original
2022-01-06 18:20:00,7.07,1.0,original,original
2022-01-06 18:30:00,8.13,1.0,original,original
2022-01-06 18:40:00,8.45,1.0,original,original
2022-01-06 18:50:00,9.43,1.0,original,original
2022-01-06 19:00:00,8.07,1.0,original,original
2022-01-06 19:10:00,8.45,1.0,original,original
2022-01-06 19:20:00,9.26,1.0,original,original
2022-01-06 19:30:00,8.28,1.0,original,original
2022-01-06 19:40:00,9.08,1.0,original,original
2022-01-06 19:50:00,8.21,1.0,original,original
2022-01-06 20:00:00,8.52,1.0,original,original
2022-01-06 20:10:00,8.33,1.0,original,original
2022-01-06 20:20:00,7.75,1.0,original,original
2022-01-06 20:30:00,7.11,1.0,original,original
2022-01-06 20:40:00,7.62,1.0,original,original
2022-01-06 20:50:00,9.1,1.0,original,original
2022-01-06 21:00:00,8.17,1.0,original,original
2022-01-06 21:10:00,8.42,1.0,original,original
2022-01-06 21:20:00,8.76,1.0,original,original
2022-01-06 21:30:00,8.97,1.0,original,original
2022-01-06 21:40:00,8.44,1.0,original,original
2022-01-06 21:50:00,7.74,1.0,original,original
2022-01-06 22:00:00,8.07,1.0,original,original
2022-01-06 22:10:00,7.48,1.0,original,original
2022-01-06 22:20:00,7.87,1.0,original,original
2022-01-06 22:30:00,7.92,1.0,original,original
2022-01-06 22:40:00,8.36,1.0,original,original
2022-01-06 22:50:00,9.18,1.0,original,original
2022-01-06 23:00:00,8.5,1.0,original,original
2022-01-06 23:10:00,7.87,1.0,original,original
2022-01-06 23:20:00,8.14,1.0,original,original
2022-01-06 23:30:00,8.47,1.0,original,original
2022-01-06 23:40:00,8.1,1.0,original,original
2022-01-06 23:50:00,7.57,1.0,original,original
2022-01-07 00:00:00,7.5,1.0,original,original
2022-01-07 00:10:00,7.78,1.0,original,original
2022-01-07 00:20:00,8.61,1.0,original,original
2022-01-07 00:30:00,8.59,1.0,original,original
2022-01-07 00:40:00,8.33,1.0,original,original
2022-01-07 00:50:00,7.45,1.0,original,original
2022-01-07 01:00:00,6.72,1.0,original,original
2022-01-07 01:10:00,7.19,1.0,original,original
2022-01-07 01:20:00,7.51,1.0,original,original
2022-01-07 01:30:00,8.13,1.0,original,original
2022-01-07 01:40:00,8.17,1.0,original,original
2022-01-07 01:50:00,7.71,1.0,original,original
2022-01-07 02:00:00,8.03,1.0,original,original
2022-01-07 02:10:00,7.81,1.0,original,original
2022-01-07 02:20:00,8.5,1.0,original,original
2022-01-07 02:30:00,8.72,1.0,original,original
2022-01-07 02:40:00,6.9,1.0,original,original
2022-01-07 02:50:00,7.54,1.0,original,original
2022-01-07 03:00:00,7.94,1.0,original,original
2022-01-07 03:10:00,7.58,1.0,original,original
2022-01-07 03:20:00,7.55,1.0,original,original
2022-01-07 03:30:00,8.3,1.0,original,original
2022-01-07 03:40:00,6.88,1.0,original,original
2022-01-07 03:50:00,5.77,1.0,original,original
2022-01-07 04:00:00,5.41,1.0,original,original
2022-01-07 04:10:00,7.27,1.0,original,original
2022-01-07 04:20:00,6.99,1.0,original,original
2022-01-07 04:30:00,5.9,1.0,original,original
2022-01-07 04:40:00,6.23,1.0,original,original
2022-01-07 04:50:00,4.97,1.0,original,original
2022-01-07 05:00:00,4.13,1.0,original,original
2022-01-07 05:10:00,5.13,1.0,original,original
2022-01-07 05:20:00,6.36,1.0,original,original
2022-01-07 05:30:00,6.52,1.0,original,original
2022-01-07 05:40:00,6.45,1.0,original,original
2022-01-07 05:50:00,6.48,1.0,original,original
2022-01-07 06:00:00,6.01,1.0,original,original
2022-01-07 06:10:00,5.73,1.0,original,original
2022-01-07 06:20:00,6.58,1.0,original,original
2022-01-07 06:30:00,6.16,1.0,original,original
2022-01-07 06:40:00,6.05,1.0,original,original
2022-01-07 06:50:00,6.09,1.0,original,original
2022-01-07 07:00:00,5.06,1.0,original,original
2022-01-07 07:10:00,4.54,1.0,original,original
2022-01-07 07:20:00,4.35,1.0,original,original
2022-01-07 07:30:00,4.86,1.0,original,original
2022-01-07 07:40:00,4.75,1.0,original,original
2022-01-07 07:50:00,4.21,1.0,original,original
2022-01-07 08:00:00,3.94,1.0,original,original
2022-01-07 08:10:00,4.63,1.0,original,original
